url,price,city,district,bedrooms,bathrooms,area_sqft,land_perches,property_type,furnished,has_pool,has_garden,has_cctv,has_hot_water,has_servant_room,has_balcony,has_garage,Price_Category
https://house.lk/details/apartment-for-sale-onthree20-colombo-02-lkr-65000000-5750206/,65000000,Colombo,Colombo,2.0,2.0,1073.0,,Apartment,Furnished,True,False,False,False,False,False,False,Premium
https://house.lk/details/two-storey-house-for-sale-in-minuwangoda-ssph-210-5865943/,21000000,Minuwangoda,Gampaha,4.0,3.0,2500.0,21.0,House,Unfurnished,False,False,False,False,False,False,True,Mid_Range
https://house.lk/details/apartment-for-sale-serenia-residencies-talpe-usd-650000-5780052/,196300000,Koggala,Galle,2.0,2.0,1496.0,,Apartment,Furnished,True,False,False,False,False,False,False,Luxury
https://house.lk/details/havelock-city-04-bedroom-furnished-apartment-for-sale-in-colombo-05-a6045-5903833/,140000000,Colombo,Colombo,4.0,3.0,1750.0,,Apartment,Furnished,False,True,False,False,True,False,False,Luxury
https://house.lk/details/4-bedroom-house-in-nugegoda-for-rs-198-million-198-laks-on-your-land-new-construction-5719326/,19800000,Nugegoda,Colombo,4.0,2.0,200.0,7.0,House,Unfurnished,False,False,False,True,True,False,True,Mid_Range
https://house.lk/details/house-for-sale-in-thalawathugoda-5879988/,50000000,Thalawathugoda,Colombo,3.0,3.0,,10.44,House,,False,True,False,False,True,False,True,Mid_Range
https://house.lk/details/42-residencies-furnished-apartment-for-sale-a43037-5905767/,85000000,Colombo,Colombo,3.0,2.0,1500.0,,Apartment,Furnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/commercial-property-for-sale-in-colombo-05-a2097-5737894/,337200000,Colombo,Colombo,,,6500.0,16.86,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/2-storey-newly-built-house-for-sale-in-maharagama-sh-4069-5325400/,45000000,Maharagama,Colombo,4.0,2.0,2800.0,8.0,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/house-for-sale-in-lunuwila-ssph-372-5901303/,38500000,Puttalam,Puttalam,3.0,1.0,1200.0,42.0,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/9-bedroom-hotel-for-sale-in-ella-for-rs-160-million-total-5858795/,160000000,Ella,Badulla,9.0,9.0,9200.0,40.0,House,,False,True,False,False,False,False,False,Luxury
https://house.lk/details/garment-factory-complex-with-solar-for-sale-wattala-elakanda-26800-sqft-g3-storied-75-perch-500-kv-trans-5890798/,333000000,Wattala,Gampaha,,,26800.0,74.8,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/7-br-boutique-hotel-in-arugam-bay-rs-1246-million-425000usd-5718761/,124600000,Ampara,Ampara,,10.0,10000.0,,House,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-in-maharagamafile-no-2629a-5828609/,30000000,Maharagama,Colombo,3.0,1.0,3500.0,15.0,House,Unfurnished,False,False,False,True,False,False,True,Mid_Range
https://house.lk/details/235-perches-unfurnished-house-for-sale-hl49029-5906401/,175000000,Nugegoda,Colombo,6.0,6.0,2500.0,235.0,House,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/for-sale-6000-sqft-spacious-7-bedroom-luxury-residence-off-lake-drive-colombo-13-perch-lake-gardens-5820093/,220000000,Colombo,Colombo,7.0,7.0,6000.0,13.0,House,Furnished,False,True,False,True,True,False,True,Luxury
https://house.lk/details/house-for-sale-in-colombo-7-10-perches-5828180/,150000000,Colombo,Colombo,5.0,4.0,3500.0,10.0,House,,False,False,False,False,False,False,True,Luxury
https://house.lk/details/5br-house-for-sale-in-colombo-3-price-lkr-350-million-5905819/,350000000,Colombo,Colombo,5.0,5.0,4000.0,10.0,House,,False,False,False,False,False,False,True,Luxury
https://house.lk/details/the-grand-03-bedroom-furnished-apartment-for-sale-in-colombo-07-a4466-5909876/,190000000,Colombo,Colombo,3.0,2.0,1706.0,,Apartment,Furnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/house-for-sale-pelawatte-lkr-150000000-5424774/,150000000,Battaramulla,Colombo,5.0,4.0,4000.0,18.0,House,,True,False,False,False,True,False,False,Luxury
https://house.lk/details/apartment-for-sale-altezza-apartment-by-odiliya-residencies-wattala-lkr-67500000-5810007/,67500000,Wattala,Gampaha,5.0,3.0,1822.0,,Apartment,,True,False,False,False,False,False,False,Premium
https://house.lk/details/highly-residential-house-for-sale-in-rajagiriya-5827486/,85000000,Rajagiriya,Colombo,4.0,4.0,4280.0,10.0,House,Furnished,False,True,False,True,True,False,False,Premium
https://house.lk/details/on-the-beach-hotel-for-sale-in-mirissa-for-rs-650-million-code-add-76-5520017/,560000000,Mirissa,Matara,,10.0,111.0,,House,,False,True,False,False,False,False,False,Luxury
https://house.lk/details/luxury-3-bedroom-house-construction-in-malabe-rs-236-million-rs-236-laks-private-pool-5718532/,23632000,Malabe,Colombo,3.0,2.0,2000.0,7.0,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/single-storey-elegant-house-in-kadawatha-for-sale-5364124/,30000000,Kadawatha,Gampaha,3.0,1.0,1650.0,15.0,House,,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/3-bedroom-house-construction-in-peradeniya-for-rs-236-million-rs-236-laks-new-construction-5724110/,23632000,Peradeniya,Kandy,3.0,2.0,2000.0,7.0,House,Unfurnished,True,True,False,True,False,False,False,Mid_Range
https://house.lk/details/2-br-apartment-for-sale-at-monarch-residencies-colombo-3-sa-1407-5674946/,85000000,Colombo,Colombo,2.0,2.0,1055.0,,Apartment,Furnished,True,False,False,True,True,False,False,Premium
https://house.lk/details/2-bedroom-apartment-for-sale-in-trizen-5842794/,68000000,Colombo,Colombo,2.0,2.0,750.0,,Apartment,Unfurnished,True,False,False,False,False,True,False,Premium
https://house.lk/details/5br-house-for-sale-kandy-road-peliyagoda-nk10858-5813850/,430000000,Peliyagoda,Gampaha,5.0,5.0,13900.0,51.0,House,Furnished,True,True,False,False,True,False,True,Luxury
https://house.lk/details/house-for-sale-in-moratuwa-5882304/,36500000,Moratuwa,Colombo,3.0,2.0,1780.0,18.0,House,Unfurnished,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/brand-new-2-bed-1-bathroom-7th-floor-26-mn-5844994/,26000000,Kahathuduwa,Colombo,2.0,1.0,812.0,,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/clearpoint-3-br-apartment-for-sale-in-rajagiriya-5905926/,118000000,Rajagiriya,Colombo,3.0,2.0,2400.0,,Apartment,,True,True,False,False,True,True,False,Premium
https://house.lk/details/7-bedroom-house-for-sales-in-homagama-for-rs-45-million-negotiable-5775872/,45000000,Homagama,Colombo,7.0,5.0,2000.0,15.0,House,Unfurnished,False,False,False,True,True,False,True,Mid_Range
https://house.lk/details/blue-ocean-04-bedroom-unfurnished-apartment-for-sale-in-colombo-04-a2905-sold-5755673/,66000000,Colombo,Colombo,4.0,3.0,2070.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/lake-view-house-for-sale-in-attidiya-5863815/,150000000,Dehiwala,Colombo,4.0,4.0,5000.0,15.0,House,,True,True,False,True,True,True,True,Luxury
https://house.lk/details/commercial-house-for-sale-bedroom-04-sulaiman-terrace-colombo-5-nk8581310-5693511/,310000000,Colombo,Colombo,,4.0,4000.0,,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/tri-zen-03-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a5025-5859308/,80000000,Colombo,Colombo,3.0,2.0,1011.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/3-bedroom-luxury-house-for-sale-piliyandala-lkr-33000000-em397-5888610/,33000000,Piliyandala,Colombo,3.0,2.0,1700.0,7.0,House,,True,True,False,True,False,False,True,Mid_Range
https://house.lk/details/house-for-sale-in-negombo-kattuwa-for-lkr-15-million-only-land-extent-155-perchers-5813266/,15000000,Negombo,Gampaha,3.0,1.0,1700.0,155.0,House,Unfurnished,False,True,False,False,False,False,True,Mid_Range
https://house.lk/details/wooden-luxury-eco-frindly-hotel-for-sale-in-galle-code-add-298-5606668/,730000000,Galle,Galle,,10.0,111.0,,House,,True,True,False,False,False,True,False,Luxury
https://house.lk/details/04-bedroom-house-for-sale-in-thalawathugoda-5780150/,58000000,Thalawathugoda,Colombo,4.0,2.0,3500.0,10.0,House,,False,True,False,True,True,False,True,Premium
https://house.lk/details/house-for-sale-in-gandara-matara-lkr-295-million-ko-821-5902771/,29500000,Matara,Matara,4.0,2.0,3000.0,23.6,House,,False,True,False,True,True,False,False,Mid_Range
https://house.lk/details/house-for-sale-uda-aludeniya-weligalla-gampola-5908647/,65000000,Kandy,Kandy,6.0,4.0,25047.0,92.0,House,,False,False,False,False,True,False,False,Premium
https://house.lk/details/tri-zen-02-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a5991-5898652/,72000000,Colombo,Colombo,2.0,2.0,764.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/brand-new-apartment-for-sale-in-layards-road-colombo-04-lkr-76400000-5587724/,76400000,Colombo,Colombo,3.0,2.0,1540.0,,Apartment,,True,False,False,False,False,False,False,Premium
https://house.lk/details/platinum-one-suitesfurnished03bedsfor-sale-in-colombo-03-5834231/,85000000,Colombo,Colombo,3.0,3.0,1953.0,,House,Furnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/brand-new-modern-apartment-for-sale-in-col05-for-rs105-million-5887464/,105000000,Colombo,Colombo,3.0,2.0,1670.0,,Apartment,,True,True,False,True,True,False,True,Premium
https://house.lk/details/pr1674-charming-family-home-for-sale-kaduwela-5895354/,14000000,Kaduwela,Colombo,3.0,2.0,1200.0,6.7,House,Furnished,False,False,False,True,True,False,True,Mid_Range
https://house.lk/details/havelock-city-03-bedroom-apartment-for-sale-designer-furnished-colombo-05-5878598/,112000000,Colombo,Colombo,3.0,2.0,1302.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/house-for-sale-in-rathmalana-5898100/,49000000,Colombo,Colombo,3.0,3.0,2500.0,17.0,House,Furnished,False,True,False,True,True,False,True,Mid_Range
https://house.lk/details/hambantota-house-for-sale-ssph-174-5855021/,6000000,Hambantota,Hambantota,2.0,1.0,2000.0,20.0,House,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-altair-sloping-tower-colombo-02-lkr-600000000-5872314/,600000000,Colombo,Colombo,4.0,5.0,4641.0,,Apartment,,True,False,False,False,True,False,False,Luxury
https://house.lk/details/prime-03-bedroom-unfurnished-apartment-for-sale-in-malabe-a4871-5789747/,33000000,Malabe,Colombo,3.0,2.0,930.0,,Apartment,Unfurnished,False,False,False,False,True,False,True,Mid_Range
https://house.lk/details/bh62-fully-furnished-house-for-sale-in-wattala-5910084/,37000000,Wattala,Gampaha,2.0,2.0,2600.0,10.5,House,Furnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/brand-new-apartment-in-colombo-05-lkr-76770000-5599182/,76770000,Colombo,Colombo,3.0,3.0,1371.0,,Apartment,,False,False,False,False,True,False,False,Premium
https://house.lk/details/875-perches-unfurnished-house-for-sale-hl43167-5906125/,380000000,Battaramulla,Colombo,4.0,4.0,5000.0,875.0,House,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/unique-boutique-villa-for-sale-in-bandaragama-ec50-5910142/,200000000,Bandaragama,Kalutara,4.0,6.0,4750.0,65.0,Villa,Furnished,True,False,False,False,False,False,False,Luxury
https://house.lk/details/se1006-luxurious-3-story-house-with-breathtaking-paddyfield-view-battaramulla-5873059/,630000000,Battaramulla,Colombo,6.0,5.0,3850.0,6.0,House,Furnished,False,False,False,True,False,False,False,Luxury
https://house.lk/details/elegant-river-front-house-with-a-land-in-bolgoda-sh15263-5822533/,239000000,Kalutara,Kalutara,8.0,9.0,6400.0,230.0,House,Unfurnished,True,True,False,True,False,False,False,Luxury
https://house.lk/details/3-bedroom-house-with-private-pool-in-boralesgamuwa-rs-236-million-brand-new-rs236-laks-5711343/,23632000,Boralesgamuwa,Colombo,3.0,2.0,2000.0,7.0,House,Unfurnished,True,False,False,True,True,False,False,Mid_Range
https://house.lk/details/java-25-02-bedroom-apartment-for-rent-in-colombo-5-5853035/,64000000,Colombo,Colombo,2.0,2.0,1140.0,,Apartment,Furnished,True,True,False,True,False,True,True,Premium
https://house.lk/details/tri-zen-03-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a1909-sold-5868722/,85000000,Colombo,Colombo,3.0,2.0,1041.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/03br-orient-residencies-2-apartments-for-sale-nk10458-5762893/,65000000,Nugegoda,Colombo,3.0,3.0,1724.0,,House,Unfurnished,True,False,False,False,True,False,True,Premium
https://house.lk/details/40-bedrooms-super-luxury-tourist-hotel-for-sale-in-haert-of-the-tourism-ella-5788761/,969000000,Ella,Badulla,40.0,10.0,50000.0,,House,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/os637-elegant-two-storey-luxury-house-for-sale-hendala-wattala-5873089/,79000000,Wattala,Gampaha,5.0,4.0,3000.0,7.75,House,Furnished,False,False,False,True,False,False,False,Premium
https://house.lk/details/5-bedroom-house-for-sale-siddamulla-kottawa-lkr-39-million-em172-5868187/,39000000,Kottawa,Colombo,5.0,2.0,2414.0,13.24,House,,False,True,False,True,True,False,False,Mid_Range
https://house.lk/details/brand-new-apartment-for-sale-in-layard39s-road-colombo-04-lkr-90100000-5587441/,90100000,Colombo,Colombo,3.0,2.0,1820.0,,Apartment,,True,False,False,False,True,False,False,Premium
https://house.lk/details/property-for-sale-786-perches-with-house-38-commercial-building-5909511/,95000000,Homagama,Colombo,,3.0,3200.0,786.0,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/two-bedroom-apartment-for-sale-in-colombo-9-5893805/,45000000,Colombo,Colombo,2.0,2.0,989.0,,Apartment,Unfurnished,True,True,False,True,False,True,True,Mid_Range
https://house.lk/details/3-bedroom-ground-floor-apartment-for-sale-in-gampaha-5885741/,37000000,Gampaha,Gampaha,3.0,2.0,1000.0,,Apartment,Furnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/tri-zen-03-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a1951-5899465/,86000000,Colombo,Colombo,3.0,2.0,1041.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-colombo-07-lkr-430000000-496279/,430000000,Colombo,Colombo,7.0,6.0,4800.0,12.7,House,,False,True,False,False,True,False,False,Luxury
https://house.lk/details/tri-zen-01-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a957-sold-5762895/,48000000,Colombo,Colombo,1.0,1.0,537.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/bolgoda-lake-02br-waterfront-villa-for-sale-nk107328-5862041/,70000000,Piliyandala,Colombo,2.0,2.0,3000.0,15.0,Villa,,True,True,False,False,True,False,False,Premium
https://house.lk/details/03-bedroom-furnished-villa-for-sale-in-tangalle-a5826-5880590/,125000000,Tangalle,Hambantota,3.0,4.0,3717.0,185.5,Villa,Furnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/capitol-twin-peaksfor-salecolombo-2nk106854-5814620/,85000000,Colombo,Colombo,2.0,2.0,774.0,,House,Furnished,True,False,False,False,False,False,False,Premium
https://house.lk/details/brand-new-airconditioned-3-bed-2-bath-canterbury-lexus-45-mn-5872679/,45000000,Kahathuduwa,Colombo,3.0,2.0,1200.0,,House,Unfurnished,True,True,False,True,True,True,False,Mid_Range
https://house.lk/details/altair-residencies-04br-apartment-for-sale-nk107440-5892224/,235000000,Colombo,Colombo,4.0,5.0,2834.0,,Apartment,Unfurnished,True,False,False,True,True,True,False,Luxury
https://house.lk/details/pr1522-elegant-4-bedroom-house-with-roof-top-38-lush-gardens-athurugiriya-5892616/,54000000,Athurugiriya,Colombo,4.0,4.0,4000.0,11.6,House,Furnished,False,True,True,True,True,True,False,Mid_Range
https://house.lk/details/st-james-03-bedroom-unfurnished-apartment-for-sale-in-colombo-03-a5042-sold-5863659/,65000000,Colombo,Colombo,3.0,2.0,1595.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/26-perches-furnished-house-for-sale-hl38526-5906395/,260000000,Nugegoda,Colombo,8.0,6.0,8500.0,26.0,House,Furnished,True,False,False,True,True,False,False,Luxury
https://house.lk/details/strategic-landholding-with-art-deco-house-sale-kokmaduwa-interchange-road-weligama1310-5730758/,55000000,Weligama,Matara,4.0,,2800.0,208.0,House,Unfurnished,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-miracle7-nawala-lkr-90000000-5834471/,90000000,Nawala,Colombo,3.0,2.0,2375.0,,Apartment,,False,False,False,False,True,False,False,Premium
https://house.lk/details/modern-two-storey-house-for-sale-ratmalana-5901141/,100000000,Ratmalana,Colombo,5.0,5.0,3750.0,17.9,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/penthouse-apartment-for-sale-in-edmonton-residencies-colombo-06-price-lkr-65-million-negotiable-5880957/,65000000,Colombo,Colombo,3.0,3.0,2060.0,,Apartment,Furnished,False,False,False,False,True,True,False,Premium
https://house.lk/details/classic-bungalow-with-luxury-features-in-two-units-in-a-scenic-surrounding-5756647/,400000000,Colombo,Colombo,7.0,7.0,8500.0,40.0,House,,True,True,False,True,True,False,False,Luxury
https://house.lk/details/brand-new-apartment-in-colombo-05-lkr-69540000-5597976/,69540000,Colombo,Colombo,3.0,3.0,1199.0,,Apartment,,False,False,False,False,False,False,False,Premium
https://house.lk/details/se1563-modern-2-storey-fully-furnished-home-for-sale-in-prime-pannipitiya-kottawa-5864715/,95000000,Pannipitiya,Colombo,4.0,4.0,4000.0,10.0,House,Furnished,False,False,True,True,False,False,False,Premium
https://house.lk/details/house-for-sale-in-nawala-5891147/,79000000,Nawala,Colombo,5.0,3.0,3000.0,9.0,House,Unfurnished,False,False,False,True,True,False,True,Premium
https://house.lk/details/9000-sqft-commercial-building-for-sale-cp44391-5909833/,157000000,Homagama,Colombo,,5.0,9000.0,21.0,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/super-luxury-3-bedroom-modern-house-construction-in-pepiliyana-for-rs-236-million-rs-236-laks-new-construction-5723620/,23632000,Nugegoda,Colombo,3.0,2.0,2000.0,7.0,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/ascon-residencies-02-bedrooms-apartment-for-sale-nk5621310-5700126/,32000000,Colombo,Colombo,2.0,2.0,1000.0,,Apartment,Furnished,True,False,False,True,False,True,False,Mid_Range
https://house.lk/details/5-br-luxury-house-for-sale-in-nawala-sh-15136-5760864/,150000000,Nawala,Colombo,5.0,5.0,4000.0,13.0,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/regal-residencies-furnished-apartment-for-sale-a44409-5835168/,60000000,Colombo,Colombo,3.0,2.0,1460.0,,Apartment,Furnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/cinnamon-life-suits-tower-higher-floor-luxury-2-bed-rooms-apartment-for-sale-5870463/,185000000,Colombo,Colombo,2.0,2.0,1250.0,,Apartment,Furnished,True,True,False,True,False,False,True,Luxury
https://house.lk/details/house-for-sale-in-nawala-5871391/,175000000,Nawala,Colombo,4.0,4.0,4500.0,20.0,House,,False,True,False,True,True,False,True,Luxury
https://house.lk/details/02br-cinnamon-life-for-sale-nk10556-5764938/,160000000,Colombo,Colombo,2.0,2.0,1273.0,,House,Furnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/2-bedroom-apartment-for-sale-in-colombo-7-s1802-5832326/,95000000,Colombo,Colombo,2.0,2.0,1200.0,,Apartment,Furnished,True,True,False,True,False,True,True,Premium
https://house.lk/details/luxurious-5-bedroom-elegant-style-architectural-masterpiece-for-sale-colombo-03-off-marine-drive-38-galle-road-5815106/,300000000,Colombo,Colombo,5.0,5.0,4000.0,12.8,House,,False,True,True,True,True,False,True,Luxury
https://house.lk/details/building-construction-in-colombo-for-rs-310-million-brand-new-corporate-building-new-construction-5719194/,310000000,Colombo,Colombo,,10.0,18000.0,,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-in-kubuka-horana-area-5907866/,18800000,Horana,Kalutara,3.0,1.0,1500.0,17.0,House,,False,False,False,True,True,False,False,Mid_Range
https://house.lk/details/cloud-kitchen-opportunity-in-the-heart-of-nawala-ko-957-5904333/,28000000,Nawala,Colombo,,2.0,2000.0,3.2,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/pelawatte-brand-house-for-sale-in-prime-location-battaramulla-5867156/,69500000,Battaramulla,Colombo,4.0,3.0,3700.0,7.0,House,,False,True,False,True,False,True,False,Premium
https://house.lk/details/apartment-for-sale-tri-zen-colombo-02-lkr-62500000-5589406/,62500000,Colombo,Colombo,2.0,2.0,764.0,,Apartment,,False,False,False,False,False,False,False,Premium
https://house.lk/details/luxury-house-for-sale-boralesgamuwa-5857562/,65000000,Boralesgamuwa,Colombo,3.0,4.0,,7.0,House,Furnished,False,True,True,True,True,False,True,Premium
https://house.lk/details/colombo-8-trillium-03-bedroom-apartment-for-sale-5842407/,88000000,Colombo,Colombo,3.0,3.0,1886.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/mode-res-02-bedroom-furnished-apartment-for-sale-in-colombo-06-a4870-sold-5789606/,34000000,Colombo,Colombo,2.0,2.0,820.0,,Apartment,Furnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/summer-64higher-floor02bedsfor-sale-in-colombo-06wellawatta-5876964/,35000000,Colombo,Colombo,2.0,2.0,915.0,,House,Furnished,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/house-for-sale-kohuwala-lkr-160000000-5702675/,160000000,Dehiwala,Colombo,6.0,7.0,10774.0,14.92,House,,False,True,False,False,True,False,False,Luxury
https://house.lk/details/for-sale-5-storied-modern-commercial-building-101-perches-9900-sqft-heart-of-colombo-2-rs-350-mill-5831974/,1000000,Colombo,Colombo,,,9900.0,101.0,Commercial Property,,False,False,True,False,False,False,False,Mid_Range
https://house.lk/details/house-for-sale-in-pelawatta-battaramulla-5-bedrooms-104-perches-lkr-58-million-ko-482-5902140/,58000000,Battaramulla,Colombo,5.0,4.0,3750.0,104.0,House,,False,False,True,True,True,False,False,Premium
https://house.lk/details/apartment-for-sale-astoria-colombo-03-lkr-85000000-5802150/,85000000,Colombo,Colombo,2.0,2.0,1162.0,,Apartment,Furnished,True,False,False,False,False,False,False,Premium
https://house.lk/details/battaramulla-house-luxury-7-bedroom-villa-with-swimming-pool-for-sale-pelawatte-battaramulla-5750110/,350000000,Battaramulla,Colombo,7.0,8.0,9000.0,30.0,House,Unfurnished,True,True,True,True,True,False,True,Luxury
https://house.lk/details/span-tower-19-apartment-for-sale-5855165/,48000000,Dehiwala,Colombo,3.0,2.0,1535.0,,Apartment,Furnished,True,False,False,True,True,True,True,Mid_Range
https://house.lk/details/6-bedroom-house-with-land-for-sale-colombo-7-lkr-496000000-em399-5888619/,496000000,Colombo,Colombo,6.0,3.0,4000.0,23.64,House,,False,True,False,True,False,False,True,Luxury
https://house.lk/details/nalanda-gate-unfurnished-apartment-for-sale-a51348-5906288/,57900000,Colombo,Colombo,2.0,2.0,1053.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/iconic-galaxy-2br-unfurnished-apartment-for-sale-in-rajagiriya-ea732-5909917/,85000000,Rajagiriya,Colombo,2.0,2.0,1150.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/tastefully-renovated-house-for-sale-in-katubedda-moratuwa-hj037-5818025/,31000000,Katubedda,Colombo,3.0,2.0,2500.0,10.48,House,,False,True,False,False,False,True,False,Mid_Range
https://house.lk/details/luxury-apartment-with-sea-views-2-bedrooms-mt-lavinia-rs-55-mil-5875351/,55000000,Colombo,Colombo,2.0,2.0,1175.0,,Apartment,Furnished,True,True,False,True,False,True,True,Mid_Range
https://house.lk/details/apartment-for-sale-at-trevose-apartment-colombo-5-5883305/,63000000,Colombo,Colombo,3.0,2.0,1594.0,,Apartment,Unfurnished,True,False,False,True,True,True,False,Premium
https://house.lk/details/spacious-family-home-with-12kw-solar-power-kadawatha-5846148/,32500000,Kadawatha,Gampaha,5.0,2.0,3267.0,12.0,House,,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/old-house-on-20p-for-sale-5840888/,240000000,Colombo,Colombo,6.0,5.0,3000.0,20.0,House,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/brand-new-two-storey-house-for-sale-in-prime-aurora-polgasowita-dh1237-5909096/,35000000,Colombo,Colombo,4.0,3.0,2300.0,6.5,House,,False,False,True,True,False,False,False,Mid_Range
https://house.lk/details/house-for-sale-in-kalutara-5876384/,1000000,Kalutara,Kalutara,,,,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/3-bedroom-house-for-sale-in-battaramulla-palawatte-sama-villa-5880622/,67000000,Battaramulla,Colombo,3.0,3.0,1375.0,7.0,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-ethul-kotte-lkr-250000000-5791431/,250000000,Kotte,Colombo,8.0,9.0,8000.0,23.5,House,,True,True,False,False,True,False,False,Luxury
https://house.lk/details/havelock-city-apartment-for-sale-5810761/,81500000,Colombo,Colombo,2.0,2.0,1100.0,,Apartment,Unfurnished,True,False,False,True,True,False,False,Premium
https://house.lk/details/shangri-la-03-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a401-5905054/,480500000,Colombo,Colombo,3.0,2.0,2271.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/1-bedroom-apartment-for-sale-in-colombo-6-s1825-5865535/,42000000,Colombo,Colombo,1.0,1.0,505.0,,Apartment,Furnished,False,False,False,True,False,True,True,Mid_Range
https://house.lk/details/kings-garden-06-bedroom-furnished-pent-house-for-sale-in-colombo-05-a4384-5909806/,150000000,Colombo,Colombo,6.0,4.0,2650.0,,House,Furnished,False,True,False,False,False,False,False,Luxury
https://house.lk/details/luxury-20-bedroom-hotel-in-hambanthota-rs-32750-million-11million-usd-862000-gbp-airport-and-port-access-5719192/,327500000,Hambantota,Hambantota,20.0,10.0,25000.0,,House,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/modern-brand-new-luxury-house-for-sale-colombo-05-lkr-278-million-em034ve-5886033/,278000000,Colombo,Colombo,3.0,4.0,4500.0,,House,Furnished,True,True,True,True,True,False,True,Luxury
https://house.lk/details/for-sale-or-long-term-rentstunning-9-bedroom-antique-colonial-bungalow-in-prime-malwana-town-facing-colombo-rd-5821487/,1000000,Colombo,Colombo,9.0,4.0,5000.0,17.5,House,,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/prime-house-for-sale-thalawathugoda-5907875/,55000000,Thalawathugoda,Colombo,4.0,3.0,89.0,19.5,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/spacious-house-for-sale-in-boralasgamuwa-5907199/,57000000,Boralesgamuwa,Colombo,5.0,5.0,5000.0,15.0,House,Unfurnished,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/g133-modern-and-super-luxury-house-in-kadawatha-5872247/,125000000,Kadawatha,Gampaha,4.0,4.0,4690.0,12.5,House,Furnished,True,True,True,True,True,False,False,Luxury
https://house.lk/details/apartment-for-sale-kings-garden-residencies-colombo-05-lkr-120000000-5686880/,120000000,Colombo,Colombo,4.0,3.0,2250.0,,Apartment,,True,True,False,False,False,False,False,Premium
